"Date","Month","Month Name","Year","Province","Island","New Cases","New Death","New Recovered","New Active Cases"
"2020-08-08","8","August","2020","Sulawesi Tengah","Sulawesi","0","0","0","0"
"2020-08-08","8","August","2020","Sulawesi Tenggara","Sulawesi","20","1","3","16"
"2020-08-08","8","August","2020","Sulawesi Utara","Sulawesi","20","0","88","-68"
"2020-08-08","8","August","2020","Sumatera Barat","Sumatera","23","0","5","18"
"2020-08-08","8","August","2020","Sumatera Selatan","Sumatera","52","2","71","-21"
"2020-08-08","8","August","2020","Sumatera Utara","Sumatera","101","1","124","-24"
"2020-08-09","8","August","2020","Aceh","Sumatera","44","1","0","43"
"2020-08-09","8","August","2020","Bali","Nusa Tenggara","59","0","2","57"
"2020-08-09","8","August","2020","Banten","Jawa","24","0","9","15"
"2020-08-09","8","August","2020","Bengkulu","Sumatera","9","0","0","9"
"2020-08-09","8","August","2020","DKI Jakarta","Jawa","440","6","560","-126"
"2020-08-09","8","August","2020","Daerah Istimewa Yogyakarta","Jawa","8","1","18","-11"
"2020-08-09","8","August","2020","Jambi","Sumatera","0","0","1","-1"
"2020-08-09","8","August","2020","Jawa Barat","Jawa","176","4","66","106"
"2020-08-09","8","August","2020","Jawa Tengah","Jawa","140","3","68","69"
"2020-08-09","8","August","2020","Jawa Timur","Jawa","367","29","317","21"
"2020-08-09","8","August","2020","Kalimantan Barat","Kalimantan","13","0","6","7"
"2020-08-09","8","August","2020","Kalimantan Selatan","Kalimantan","98","3","133","-38"
"2020-08-09","8","August","2020","Kalimantan Tengah","Kalimantan","30","0","37","-7"
"2020-08-09","8","August","2020","Kalimantan Timur","Kalimantan","53","4","15","34"
"2020-08-09","8","August","2020","Kalimantan Utara","Kalimantan","2","0","1","1"
"2020-08-09","8","August","2020","Kepulauan Bangka Belitung","Sumatera","1","0","1","0"
"2020-08-09","8","August","2020","Kepulauan Riau","Sumatera","8","1","0","7"
"2020-08-09","8","August","2020","Lampung","Sumatera","0","0","0","0"
"2020-08-09","8","August","2020","Maluku","Maluku","32","0","1","31"
"2020-08-09","8","August","2020","Maluku Utara","Maluku","4","2","0","2"
"2020-08-09","8","August","2020","Nusa Tenggara Barat","Nusa Tenggara","27","0","14","13"
"2020-08-09","8","August","2020","Nusa Tenggara Timur","Nusa Tenggara","0","0","0","0"
"2020-08-09","8","August","2020","Papua","Papua","43","0","106","-63"
"2020-08-09","8","August","2020","Papua Barat","Papua","1","0","0","1"
"2020-08-09","8","August","2020","Riau","Sumatera","26","1","9","16"
"2020-08-09","8","August","2020","Sulawesi Barat","Sulawesi","0","0","7","-7"
"2020-08-09","8","August","2020","Sulawesi Selatan","Sulawesi","90","0","58","32"
"2020-08-09","8","August","2020","Sulawesi Tengah","Sulawesi","0","0","0","0"
"2020-08-09","8","August","2020","Sulawesi Tenggara","Sulawesi","22","0","12","10"
"2020-08-09","8","August","2020","Sulawesi Utara","Sulawesi","44","2","43","-1"
"2020-08-09","8","August","2020","Sumatera Barat","Sumatera","38","0","3","35"
"2020-08-09","8","August","2020","Sumatera Selatan","Sumatera","19","11","64","-56"
"2020-08-09","8","August","2020","Sumatera Utara","Sumatera","25","2","35","-12"
"2020-08-10","8","August","2020","Aceh","Sumatera","96","0","1","95"
"2020-08-10","8","August","2020","Bali","Nusa Tenggara","38","0","9","29"
"2020-08-10","8","August","2020","Banten","Jawa","23","1","37","-15"
"2020-08-10","8","August","2020","Bengkulu","Sumatera","1","1","1","-1"
"2020-08-10","8","August","2020","DKI Jakarta","Jawa","433","2","179","252"
"2020-08-10","8","August","2020","Daerah Istimewa Yogyakarta","Jawa","14","1","23","-10"
"2020-08-10","8","August","2020","Jambi","Sumatera","0","0","0","0"
"2020-08-10","8","August","2020","Jawa Barat","Jawa","33","0","27","6"
"2020-08-10","8","August","2020","Jawa Tengah","Jawa","67","6","176","-115"
"2020-08-10","8","August","2020","Jawa Timur","Jawa","298","18","382","-102"
"2020-08-10","8","August","2020","Kalimantan Barat","Kalimantan","6","0","0","6"
"2020-08-10","8","August","2020","Kalimantan Selatan","Kalimantan","50","1","28","21"
"2020-08-10","8","August","2020","Kalimantan Tengah","Kalimantan","43","0","34","9"
"2020-08-10","8","August","2020","Kalimantan Timur","Kalimantan","45","4","83","-42"
"2020-08-10","8","August","2020","Kalimantan Utara","Kalimantan","2","0","13","-11"
"2020-08-10","8","August","2020","Kepulauan Bangka Belitung","Sumatera","2","0","0","2"
"2020-08-10","8","August","2020","Kepulauan Riau","Sumatera","21","0","2","19"
"2020-08-10","8","August","2020","Lampung","Sumatera","9","0","1","8"
"2020-08-10","8","August","2020","Maluku","Maluku","15","0","12","3"
"2020-08-10","8","August","2020","Maluku Utara","Maluku","6","4","4","-2"
"2020-08-10","8","August","2020","Nusa Tenggara Barat","Nusa Tenggara","26","2","10","14"
"2020-08-10","8","August","2020","Nusa Tenggara Timur","Nusa Tenggara","0","0","0","0"
"2020-08-10","8","August","2020","Papua","Papua","21","0","30","-9"
"2020-08-10","8","August","2020","Papua Barat","Papua","5","0","23","-18"
"2020-08-10","8","August","2020","Riau","Sumatera","41","0","24","17"
"2020-08-10","8","August","2020","Sulawesi Barat","Sulawesi","0","0","0","0"
"2020-08-10","8","August","2020","Sulawesi Selatan","Sulawesi","60","0","54","6"
"2020-08-10","8","August","2020","Sulawesi Tengah","Sulawesi","0","0","0","0"
"2020-08-10","8","August","2020","Sulawesi Tenggara","Sulawesi","0","0","21","-21"
"2020-08-10","8","August","2020","Sulawesi Utara","Sulawesi","72","0","20","52"
"2020-08-10","8","August","2020","Sumatera Barat","Sumatera","36","0","9","27"
"2020-08-10","8","August","2020","Sumatera Selatan","Sumatera","19","3","79","-63"
"2020-08-10","8","August","2020","Sumatera Utara","Sumatera","129","1","27","101"
"2020-08-11","8","August","2020","Aceh","Sumatera","0","1","0","-1"
"2020-08-11","8","August","2020","Bali","Nusa Tenggara","45","0","12","33"
"2020-08-11","8","August","2020","Banten","Jawa","19","2","18","-1"
"2020-08-11","8","August","2020","Bengkulu","Sumatera","5","0","2","3"
"2020-08-11","8","August","2020","DKI Jakarta","Jawa","462","12","184","266"
"2020-08-11","8","August","2020","Daerah Istimewa Yogyakarta","Jawa","4","0","16","-12"
"2020-08-11","8","August","2020","Jambi","Sumatera","0","0","0","0"
"2020-08-11","8","August","2020","Jawa Barat","Jawa","92","4","39","49"
"2020-08-11","8","August","2020","Jawa Tengah","Jawa","86","3","133","-50"
"2020-08-11","8","August","2020","Jawa Timur","Jawa","288","22","278","-12"
"2020-08-11","8","August","2020","Kalimantan Barat","Kalimantan","4","0","0","4"
"2020-08-11","8","August","2020","Kalimantan Selatan","Kalimantan","71","1","82","-12"
"2020-08-11","8","August","2020","Kalimantan Tengah","Kalimantan","31","1","10","20"
"2020-08-11","8","August","2020","Kalimantan Timur","Kalimantan","128","3","68","57"
"2020-08-11","8","August","2020","Kalimantan Utara","Kalimantan","3","0","0","3"
"2020-08-11","8","August","2020","Kepulauan Bangka Belitung","Sumatera","0","0","0","0"
"2020-08-11","8","August","2020","Kepulauan Riau","Sumatera","16","0","6","10"
"2020-08-11","8","August","2020","Lampung","Sumatera","2","0","1","1"
"2020-08-11","8","August","2020","Maluku","Maluku","2","0","53","-51"
"2020-08-11","8","August","2020","Maluku Utara","Maluku","11","0","13","-2"
"2020-08-11","8","August","2020","Nusa Tenggara Barat","Nusa Tenggara","22","3","55","-36"
"2020-08-11","8","August","2020","Nusa Tenggara Timur","Nusa Tenggara","3","0","1","2"
"2020-08-11","8","August","2020","Papua","Papua","1","0","56","-55"
"2020-08-11","8","August","2020","Papua Barat","Papua","1","0","6","-5"
"2020-08-11","8","August","2020","Riau","Sumatera","17","0","21","-4"
"2020-08-11","8","August","2020","Sulawesi Barat","Sulawesi","7","0","6","1"
"2020-08-11","8","August","2020","Sulawesi Selatan","Sulawesi","54","2","118","-66"
"2020-08-11","8","August","2020","Sulawesi Tengah","Sulawesi","0","0","0","0"
"2020-08-11","8","August","2020","Sulawesi Tenggara","Sulawesi","32","0","7","25"
"2020-08-11","8","August","2020","Sulawesi Utara","Sulawesi","36","3","51","-18"
"2020-08-11","8","August","2020","Sumatera Barat","Sumatera","13","0","9","4"
"2020-08-11","8","August","2020","Sumatera Selatan","Sumatera","22","2","60","-40"
"2020-08-11","8","August","2020","Sumatera Utara","Sumatera","207","4","40","163"
"2020-08-12","8","August","2020","Aceh","Sumatera","72","2","98","-28"
"2020-08-12","8","August","2020","Bali","Nusa Tenggara","30","0","1","29"
"2020-08-12","8","August","2020","Banten","Jawa","48","1","16","31"
"2020-08-12","8","August","2020","Bengkulu","Sumatera","2","2","0","0"
"2020-08-12","8","August","2020","DKI Jakarta","Jawa","529","15","822","-308"
"2020-08-12","8","August","2020","Daerah Istimewa Yogyakarta","Jawa","20","1","25","-6"
"2020-08-12","8","August","2020","Jambi","Sumatera","5","0","1","4"
"2020-08-12","8","August","2020","Jawa Barat","Jawa","106","1","70","35"
"2020-08-12","8","August","2020","Jawa Tengah","Jawa","179","20","137","22"
"2020-08-12","8","August","2020","Jawa Timur","Jawa","298","34","450","-186"
"2020-08-12","8","August","2020","Kalimantan Barat","Kalimantan","9","0","0","9"
"2020-08-12","8","August","2020","Kalimantan Selatan","Kalimantan","53","2","86","-35"
"2020-08-12","8","August","2020","Kalimantan Tengah","Kalimantan","6","0","30","-24"
"2020-08-12","8","August","2020","Kalimantan Timur","Kalimantan","46","2","51","-7"
"2020-08-12","8","August","2020","Kalimantan Utara","Kalimantan","4","0","0","4"
"2020-08-12","8","August","2020","Kepulauan Bangka Belitung","Sumatera","0","0","6","-6"
"2020-08-12","8","August","2020","Kepulauan Riau","Sumatera","27","1","0","26"
"2020-08-12","8","August","2020","Lampung","Sumatera","2","0","2","0"
"2020-08-12","8","August","2020","Maluku","Maluku","20","0","29","-9"
"2020-08-12","8","August","2020","Maluku Utara","Maluku","18","3","51","-36"
"2020-08-12","8","August","2020","Nusa Tenggara Barat","Nusa Tenggara","24","1","54","-31"
"2020-08-12","8","August","2020","Nusa Tenggara Timur","Nusa Tenggara","7","0","6","1"
"2020-08-12","8","August","2020","Papua","Papua","26","0","15","11"
"2020-08-12","8","August","2020","Papua Barat","Papua","13","1","8","4"
"2020-08-12","8","August","2020","Riau","Sumatera","33","0","10","23"
"2020-08-12","8","August","2020","Sulawesi Barat","Sulawesi","0","1","0","-1"
"2020-08-12","8","August","2020","Sulawesi Selatan","Sulawesi","90","1","62","27"
"2020-08-12","8","August","2020","Sulawesi Tengah","Sulawesi","4","0","1","3"
"2020-08-12","8","August","2020","Sulawesi Tenggara","Sulawesi","24","1","10","13"
"2020-08-12","8","August","2020","Sulawesi Utara","Sulawesi","12","0","30","-18"
"2020-08-12","8","August","2020","Sumatera Barat","Sumatera","27","2","11","14"
"2020-08-12","8","August","2020","Sumatera Selatan","Sumatera","43","2","1","40"
"2020-08-12","8","August","2020","Sumatera Utara","Sumatera","109","2","51","56"
"2020-08-13","8","August","2020","Aceh","Sumatera","1","1","0","0"
"2020-08-13","8","August","2020","Bali","Nusa Tenggara","35","0","13","22"
"2020-08-13","8","August","2020","Banten","Jawa","37","2","16","19"
"2020-08-13","8","August","2020","Bengkulu","Sumatera","4","0","7","-3"
"2020-08-13","8","August","2020","DKI Jakarta","Jawa","608","11","400","197"
"2020-08-13","8","August","2020","Daerah Istimewa Yogyakarta","Jawa","11","0","13","-2"
"2020-08-13","8","August","2020","Jambi","Sumatera","0","0","0","0"
"2020-08-13","8","August","2020","Jawa Barat","Jawa","110","1","17","92"
"2020-08-13","8","August","2020","Jawa Tengah","Jawa","204","14","117","73"
"2020-08-13","8","August","2020","Jawa Timur","Jawa","327","36","569","-278"
"2020-08-13","8","August","2020","Kalimantan Barat","Kalimantan","10","0","18","-8"
"2020-08-13","8","August","2020","Kalimantan Selatan","Kalimantan","45","4","26","15"
"2020-08-13","8","August","2020","Kalimantan Tengah","Kalimantan","44","2","71","-29"
"2020-08-13","8","August","2020","Kalimantan Timur","Kalimantan","23","1","30","-8"
"2020-08-13","8","August","2020","Kalimantan Utara","Kalimantan","9","0","7","2"
"2020-08-13","8","August","2020","Kepulauan Bangka Belitung","Sumatera","0","0","0","0"
"2020-08-13","8","August","2020","Kepulauan Riau","Sumatera","15","1","31","-17"
"2020-08-13","8","August","2020","Lampung","Sumatera","7","0","4","3"
"2020-08-13","8","August","2020","Maluku","Maluku","39","0","24","15"
"2020-08-13","8","August","2020","Maluku Utara","Maluku","8","0","36","-28"
"2020-08-13","8","August","2020","Nusa Tenggara Barat","Nusa Tenggara","13","0","48","-35"
"2020-08-13","8","August","2020","Nusa Tenggara Timur","Nusa Tenggara","0","0","0","0"
"2020-08-13","8","August","2020","Papua","Papua","31","0","9","22"
"2020-08-13","8","August","2020","Papua Barat","Papua","24","0","19","5"
"2020-08-13","8","August","2020","Riau","Sumatera","68","0","46","22"
"2020-08-13","8","August","2020","Sulawesi Barat","Sulawesi","5","1","9","-5"
"2020-08-13","8","August","2020","Sulawesi Selatan","Sulawesi","71","1","59","11"
"2020-08-13","8","August","2020","Sulawesi Tengah","Sulawesi","0","0","1","-1"
"2020-08-13","8","August","2020","Sulawesi Tenggara","Sulawesi","30","0","38","-8"
"2020-08-13","8","August","2020","Sulawesi Utara","Sulawesi","126","0","20","106"
"2020-08-13","8","August","2020","Sumatera Barat","Sumatera","42","1","20","21"
"2020-08-13","8","August","2020","Sumatera Selatan","Sumatera","27","0","43","-16"
"2020-08-13","8","August","2020","Sumatera Utara","Sumatera","94","5","148","-59"
"2020-08-14","8","August","2020","Aceh","Sumatera","92","0","0","92"
"2020-08-14","8","August","2020","Bali","Nusa Tenggara","53","0","4","49"
"2020-08-14","8","August","2020","Banten","Jawa","21","2","9","10"
"2020-08-14","8","August","2020","Bengkulu","Sumatera","10","0","0","10"
"2020-08-14","8","August","2020","DKI Jakarta","Jawa","538","4","694","-160"
"2020-08-14","8","August","2020","Daerah Istimewa Yogyakarta","Jawa","35","2","12","21"
"2020-08-14","8","August","2020","Jambi","Sumatera","7","0","1","6"
"2020-08-14","8","August","2020","Jawa Barat","Jawa","362","1","21","340"
"2020-08-14","8","August","2020","Jawa Tengah","Jawa","192","11","63","118"
"2020-08-14","8","August","2020","Jawa Timur","Jawa","402","41","359","2"
"2020-08-14","8","August","2020","Kalimantan Barat","Kalimantan","5","0","1","4"
"2020-08-14","8","August","2020","Kalimantan Selatan","Kalimantan","55","2","57","-4"
"2020-08-14","8","August","2020","Kalimantan Tengah","Kalimantan","20","1","22","-3"
"2020-08-14","8","August","2020","Kalimantan Timur","Kalimantan","98","4","67","27"
"2020-08-14","8","August","2020","Kalimantan Utara","Kalimantan","0","0","0","0"
"2020-08-14","8","August","2020","Kepulauan Bangka Belitung","Sumatera","2","0","0","2"
"2020-08-14","8","August","2020","Kepulauan Riau","Sumatera","12","0","18","-6"
"2020-08-14","8","August","2020","Lampung","Sumatera","5","0","0","5"
"2020-08-14","8","August","2020","Maluku","Maluku","10","0","1","9"
"2020-08-14","8","August","2020","Maluku Utara","Maluku","12","0","0","12"
"2020-08-14","8","August","2020","Nusa Tenggara Barat","Nusa Tenggara","24","0","18","6"
"2020-08-14","8","August","2020","Nusa Tenggara Timur","Nusa Tenggara","0","0","0","0"
"2020-08-14","8","August","2020","Papua","Papua","9","0","3","6"
"2020-08-14","8","August","2020","Papua Barat","Papua","0","0","19","-19"
"2020-08-14","8","August","2020","Riau","Sumatera","27","0","52","-25"
"2020-08-14","8","August","2020","Sulawesi Barat","Sulawesi","12","0","4","8"
"2020-08-14","8","August","2020","Sulawesi Selatan","Sulawesi","35","4","120","-89"
"2020-08-14","8","August","2020","Sulawesi Tengah","Sulawesi","3","0","0","3"
"2020-08-14","8","August","2020","Sulawesi Tenggara","Sulawesi","33","0","43","-10"
"2020-08-14","8","August","2020","Sulawesi Utara","Sulawesi","61","0","82","-21"
"2020-08-14","8","August","2020","Sumatera Barat","Sumatera","42","1","15","26"
"2020-08-14","8","August","2020","Sumatera Selatan","Sumatera","39","2","112","-75"
"2020-08-14","8","August","2020","Sumatera Utara","Sumatera","69","4","101","-36"
"2020-08-15","8","August","2020","Aceh","Sumatera","25","2","0","23"
"2020-08-15","8","August","2020","Bali","Nusa Tenggara","44","0","4","40"
"2020-08-15","8","August","2020","Banten","Jawa","33","1","35","-3"
"2020-08-15","8","August","2020","Bengkulu","Sumatera","3","0","0","3"
"2020-08-15","8","August","2020","DKI Jakarta","Jawa","583","6","527","50"
"2020-08-15","8","August","2020","Daerah Istimewa Yogyakarta","Jawa","46","0","4","42"
"2020-08-15","8","August","2020","Jambi","Sumatera","3","0","1","2"
"2020-08-15","8","August","2020","Jawa Barat","Jawa","227","0","36","191"
"2020-08-15","8","August","2020","Jawa Tengah","Jawa","131","5","63","63"
"2020-08-15","8","August","2020","Jawa Timur","Jawa","416","27","366","23"
"2020-08-15","8","August","2020","Kalimantan Barat","Kalimantan","3","0","6","-3"
"2020-08-15","8","August","2020","Kalimantan Selatan","Kalimantan","62","3","36","23"
"2020-08-15","8","August","2020","Kalimantan Tengah","Kalimantan","37","0","30","7"
"2020-08-15","8","August","2020","Kalimantan Timur","Kalimantan","56","1","12","43"
"2020-08-15","8","August","2020","Kalimantan Utara","Kalimantan","13","0","0","13"
"2020-08-15","8","August","2020","Kepulauan Bangka Belitung","Sumatera","2","0","0","2"
